,bigram,count
13305,"('PickupObject', 'sink.\n\n')",1
13306,"('PickupObject', 'took')",1
13307,"('CleanObject', 'eight')",1
13308,"('CleanObject', 'sink.\n\n')",1
13309,"('CleanObject', 'took')",1
13310,"('PutObject', 'sink.\n\n')",1
13311,"('PutObject', 'took')",1
13312,"('PickupObject', 'maching')",1
13313,"('CleanObject', 'maching')",1
13314,"('PickupObject', 'mup')",1
13315,"('CleanObject', 'mup')",1
13316,"('PutObject', 'mup')",1
13317,"('PickupObject', 'brewer.')",1
13318,"('CleanObject', 'drip')",1
13319,"('CleanObject', 'brewer.')",1
13320,"('PutObject', 'brewer.')",1
13321,"('CleanObject', 'grabbed')",1
13322,"('PickupObject', 'maker.turn')",1
13323,"('CleanObject', 'maker.turn')",1
13324,"('PutObject', 'maker.turn')",1
13325,"('PickupObject', 'maker..')",1
13326,"('CleanObject', 'maker..')",1
13327,"('PutObject', 'maker..')",1
13328,"('CleanObject', 'distance')",1
13329,"('CleanObject', 'there..')",1
13330,"('CleanObject', 'pouring')",1
13331,"('CleanObject', 'spout')",1
13332,"('CleanObject', 'base.')",1
13333,"('PickupObject', 'cleaned.')",1
13334,"('CleanObject', 'body')",1
13335,"('CleanObject', 'cleaned.')",1
13336,"('PutObject', 'cleaned.')",1
13337,"('PickupObject', 'laying.')",1
13338,"('CleanObject', 'laying.')",1
13339,"('PutObject', 'laying.')",1
13340,"('CleanObject', 'toast.')",1
13341,"('CleanObject', 'burners.')",1
13342,"('PickupObject', 'fridge.and')",1
13343,"('CleanObject', 'fridge.and')",1
13344,"('PutObject', 'fridge.and')",1
13345,"('CleanObject', 'portion')",1
13346,"('CleanObject', 'fact')",1
13347,"('CleanObject', 'plan')",1
13348,"('CleanObject', 'another.')",1
13349,"('CleanObject', 'smartphone.')",1
13350,"('CleanObject', ""stove's"")",1
13351,"('PickupObject', 'step.\n')",1
13352,"('CleanObject', 'step.\n')",1
13353,"('PutObject', 'step.\n')",1
13354,"('PickupObject', 'swirled')",1
13355,"('CleanObject', 'swirled')",1
13356,"('CleanObject', 'object.')",1
13357,"('PickupObject', 'cabiniet')",1
13358,"('CleanObject', 'cabiniet')",1
13359,"('CleanObject', 'self.')",1
13360,"('PutObject', 'cabiniet')",1
13361,"('CleanObject', 'wooded')",1
13362,"('PickupObject', 'ridge')",1
13363,"('CleanObject', 'ridge')",1
13364,"('PutObject', 'ridge')",1
13365,"('PickupObject', 'bad.')",1
13366,"('CleanObject', 'bad.')",1
13367,"('PutObject', 'bad.')",1
13368,"('PickupObject', 'full.')",1
13369,"('CleanObject', '3/4')",1
13370,"('CleanObject', 'full.')",1
13371,"('PutObject', 'full.')",1
13372,"('CleanObject', 'objects')",1
13373,"('CleanObject', 'sink;')",1
13374,"('PickupObject', 'stove-pot')",1
13375,"('CleanObject', 'stove-pot')",1
13376,"('PutObject', 'stove-pot')",1
13377,"('CleanObject', 'fresh')",1
13378,"('CleanObject', 'reheat')",1
13379,"('CleanObject', ""top's"")",1
13380,"('CleanObject', '\nplace')",1
13381,"('PickupObject', 'crate.')",1
13382,"('CleanObject', 'crate.')",1
13383,"('CleanObject', 'pace')",1
13384,"('SliceObject', 'double')",1
13385,"('SliceObject', 'after.')",1
13386,"('CleanObject', 'after.')",1
13387,"('SliceObject', 'sun')",1
13388,"('CleanObject', 'sun')",1
13389,"('CleanObject', 'backward')",1
13390,"('SliceObject', '\n\nturn')",1
13391,"('SliceObject', 'table\t')",1
13392,"('CleanObject', '\n\nturn')",1
13393,"('CleanObject', 'table\t')",1
13394,"('CleanObject', 'thee')",1
13395,"('SliceObject', 'mugs.')",1
13396,"('CleanObject', 'remove.')",1
13397,"('CleanObject', 'done')",1
13398,"('CleanObject', 'ends')",1
13399,"('CleanObject', 'separate')",1
13400,"('SliceObject', 'dishes')",1
13401,"('CleanObject', 'without')",1
13402,"('CleanObject', 'dishes')",1
13403,"('PickupObject', 'covers')",1
13404,"('CleanObject', 'covers')",1
13405,"('PutObject', 'covers')",1
13406,"('CleanObject', 'area.')",1
13407,"('PickupObject', 'near.')",1
13408,"('CleanObject', 'near.')",1
13409,"('PutObject', 'near.')",1
13410,"('PickupObject', 'mild')",1
13411,"('CleanObject', 'mild')",1
13412,"('PutObject', 'mild')",1
13413,"('CleanObject', 'item')",1
13414,"('CleanObject', 'ink')",1
13415,"('CleanObject', 'f')",1
13416,"('PickupObject', 'belongs.')",1
13417,"('CleanObject', '&')",1
13418,"('CleanObject', 'returning')",1
13419,"('CleanObject', 'belongs.')",1
13420,"('PutObject', 'belongs.')",1
13421,"('CleanObject', 'amount')",1
13422,"('CleanObject', 'addition')",1
13423,"('PutObject', 'addition')",1
13424,"('PickupObject', 'sunder')",1
13425,"('CleanObject', 'sunder')",1
13426,"('PutObject', 'sunder')",1
13427,"('CleanObject', 're-position')",1
13428,"('CleanObject', 'watch')",1
13429,"('PickupObject', 'crumpled')",1
13430,"('CleanObject', 'crumpled')",1
13431,"('PutObject', 'crumpled')",1
13432,"('CleanObject', 'view')",1
13433,"('PickupObject', 'again..')",1
13434,"('CleanObject', 'again..')",1
13435,"('PutObject', 'again..')",1
13436,"('CleanObject', 'shelving.')",1
13437,"('PickupObject', 'brink')",1
13438,"('CleanObject', 'brink')",1
13439,"('CleanObject', 'transfer')",1
13440,"('CleanObject', 'kleenex')",1
13441,"('CleanObject', 'walks')",1
13442,"('CleanObject', 'nearer')",1
13443,"('PickupObject', 'wlak')",1
13444,"('CleanObject', 'wlak')",1
13445,"('CleanObject', 'flusher')",1
13446,"('CleanObject', 'tube.')",1
13447,"('CleanObject', 'trashcan')",1
13448,"('PickupObject', 'since')",1
13449,"('CleanObject', 'since')",1
13450,"('PutObject', 'since')",1
13451,"('PickupObject', 'properly')",1
13452,"('CleanObject', 'properly')",1
13453,"('PutObject', 'properly')",1
13454,"('PickupObject', 'off\n\n\n')",1
13455,"('PickupObject', 'searches')",1
13456,"('CleanObject', 'looks')",1
13457,"('CleanObject', 'picks')",1
13458,"('CleanObject', 'places')",1
13459,"('CleanObject', 'off\n\n\n')",1
13460,"('CleanObject', 'searches')",1
13461,"('CleanObject', 'drops')",1
13462,"('CleanObject', 'ro')",1
13463,"('PutObject', 'off\n\n\n')",1
13464,"('PutObject', 'searches')",1
13465,"('PickupObject', 'dry.')",1
13466,"('CleanObject', 'dry.')",1
13467,"('PutObject', 'dry.')",1
13468,"('CleanObject', 'makes')",1
13469,"('CleanObject', 'supplies')",1
13470,"('PickupObject', 'down?')",1
13471,"('CleanObject', 'down?')",1
13472,"('CleanObject', 'wastebasket')",1
13473,"('CleanObject', 'attention')",1
13474,"('PickupObject', 'bin.k')",1
13475,"('CleanObject', 'bin.k')",1
13476,"('PutObject', 'bin.k')",1
13477,"('CleanObject', 'cloths.')",1
13478,"('PutObject', 'cloths.')",1
13479,"('CleanObject', 'midpoint')",1
13480,"('PutObject', 'midpoint')",1
13481,"('CleanObject', 'candles')",1
13482,"('PickupObject', 'perspective.')",1
13483,"('CleanObject', 'perspective.')",1
13484,"('PutObject', 'perspective.')",1
13485,"('CleanObject', 'boxes')",1
13486,"('CleanObject', 'skinny')",1
13487,"('PickupObject', 'soapy')",1
13488,"('CleanObject', 'soapy')",1
13489,"('PickupObject', 'sop')",1
13490,"('CleanObject', 'sop')",1
13491,"('CleanObject', 'flush')",1
13492,"('CleanObject', 'lever.')",1
13493,"('CleanObject', 'objects.')",1
13494,"('CleanObject', 'retrieved')",1
13495,"('PickupObject', 'sink?')",1
13496,"('CleanObject', 'sink?')",1
13497,"('CleanObject', 'microwave..')",1
13498,"('PickupObject', 'done..')",1
13499,"('CleanObject', 'retrieving')",1
13500,"('CleanObject', 'done..')",1
13501,"('PutObject', 'done..')",1
13502,"('PickupObject', 'field')",1
13503,"('CleanObject', 'field')",1
13504,"('CleanObject', 'view.')",1
13505,"('CleanObject', 'place.')",1
13506,"('PutObject', 'field')",1
13507,"('CleanObject', 'part.')",1
13508,"('CleanObject', 'scoop.')",1
13509,"('PickupObject', 'eh')",1
13510,"('CleanObject', 'eh')",1
13511,"('PutObject', 'eh')",1
13512,"('CleanObject', 'grinder')",1
13513,"('CleanObject', 'correct')",1
13514,"('CleanObject', 'divider')",1
13515,"('CleanObject', 'closes')",1
13516,"('CleanObject', 'watermelon')",1
13517,"('CleanObject', 'forks.')",1
13518,"('CleanObject', 'immediate')",1
13519,"('CleanObject', 'underneath.')",1
13520,"('CleanObject', 're-approach')",1
13521,"('CleanObject', 'goblet.')",1
13522,"('CleanObject', 'sides')",1
13523,"('PickupObject', 'sale.')",1
13524,"('CleanObject', 'sale.')",1
13525,"('PutObject', 'sale.')",1
13526,"('CleanObject', 'heated')",1
13527,"('PickupObject', 'sick.')",1
13528,"('CleanObject', 'sick.')",1
13529,"('PickupObject', 'late')",1
13530,"('CleanObject', 'late')",1
13531,"('PutObject', 'late')",1
13532,"('SliceObject', 'book.')",1
13533,"('SliceObject', 'of.')",1
13534,"('SliceObject', 'empty.')",1
13535,"('CleanObject', 'empty.')",1
13536,"('CleanObject', 'whole')",1
13537,"('CleanObject', 'narrow')",1
13538,"('SliceObject', 'waking')",1
13539,"('CleanObject', 'bear')",1
13540,"('SliceObject', 'later')",1
13541,"('SliceObject', 'use.')",1
13542,"('CleanObject', 'later')",1
13543,"('CleanObject', 'use.')",1
13544,"('CleanObject', 'sculpture.')",1
13545,"('SliceObject', 'apart')",1
13546,"('CleanObject', 'apart')",1
13547,"('SliceObject', 'cleaner')",1
13548,"('CleanObject', 'split')",1
13549,"('SliceObject', 'spot.')",1
13550,"('SliceObject', 'sill')",1
13551,"('CleanObject', 'sill')",1
13552,"('CleanObject', 'allow')",1
13553,"('CoolObject', 'eggs.')",1
13554,"('PickupObject', 'cofffee')",1
13555,"('CoolObject', 'cofffee')",1
13556,"('PutObject', 'cofffee')",1
13557,"('CoolObject', 'returning')",1
13558,"('CoolObject', 'pear.')",1
13559,"('CoolObject', 'cable')",1
13560,"('PickupObject', 'wall..')",1
13561,"('CoolObject', 'wall..')",1
13562,"('CoolObject', 'curved')",1
13563,"('PickupObject', ""bottles'"")",1
13564,"('CoolObject', ""bottles'"")",1
13565,"('PutObject', ""bottles'"")",1
13566,"('CoolObject', 'cocktail')",1
13567,"('CoolObject', 'microwave;')",1
13568,"('SliceObject', 'break')",1
13569,"('CoolObject', 'staying')",1
13570,"('CoolObject', 'quarter')",1
13571,"('CoolObject', 'lotion')",1
13572,"('CoolObject', 'now')",1
13573,"('SliceObject', '15')",1
13574,"('PutObject', '15')",1
13575,"('CoolObject', '15')",1
13576,"('SliceObject', 'papers')",1
13577,"('CoolObject', 'papers')",1
13578,"('SliceObject', 'microwaved.')",1
13579,"('CoolObject', 'open.')",1
13580,"('CoolObject', '1')",1
13581,"('CoolObject', 'microwaved.')",1
13582,"('SliceObject', 'afterward.')",1
13583,"('SliceObject', 'abandoning')",1
13584,"('PutObject', 'abandoning')",1
13585,"('CoolObject', 'abandoning')",1
13586,"('SliceObject', 'kind')",1
13587,"('SliceObject', 'somewhat')",1
13588,"('SliceObject', 'course')",1
13589,"('SliceObject', 'while.')",1
13590,"('CoolObject', 'kind')",1
13591,"('CoolObject', 'somewhat')",1
13592,"('CoolObject', 'course')",1
13593,"('CoolObject', 'while.')",1
13594,"('SliceObject', 'utensils.')",1
13595,"('CoolObject', 'utensils.')",1
13596,"('SliceObject', 'cabnet')",1
13597,"('PutObject', 'cabnet')",1
13598,"('CoolObject', 'cabnet')",1
13599,"('SliceObject', 'stuff')",1
13600,"('CoolObject', 'stuff')",1
13601,"('SliceObject', 'moderate')",1
13602,"('SliceObject', 'amount')",1
13603,"('SliceObject', 'site')",1
13604,"('PutObject', 'moderate')",1
13605,"('PutObject', 'site')",1
13606,"('CoolObject', 'moderate')",1
13607,"('CoolObject', 'site')",1
13608,"('SliceObject', 'existing')",1
13609,"('CoolObject', 'remain')",1
13610,"('CoolObject', 'existing')",1
13611,"('SliceObject', 'uncut')",1
13612,"('CoolObject', 'in')",1
13613,"('CoolObject', 'uncut')",1
13614,"('SliceObject', 'minute')",1
13615,"('SliceObject', 'f')",1
13616,"('CoolObject', 'f')",1
13617,"('SliceObject', 'too.')",1
13618,"('CoolObject', 'too.')",1
13619,"('SliceObject', 'shelving.')",1
13620,"('CoolObject', 'shelving.')",1
13621,"('CoolObject', 'transparent')",1
13622,"('CoolObject', 'fro')",1
13623,"('CoolObject', 'bow')",1
13624,"('PickupObject', 'knife;')",1
13625,"('CoolObject', 'knife;')",1
13626,"('PutObject', 'knife;')",1
13627,"('CoolObject', 'photo')",1
13628,"('CoolObject', 'cloth')",1
13629,"('CoolObject', 'stove;')",1
13630,"('CoolObject', 'bowls')",1
13631,"('CoolObject', ""table's"")",1
13632,"('PickupObject', 'exchange')",1
13633,"('CoolObject', 'dish.')",1
13634,"('CoolObject', 'exchange')",1
13635,"('PutObject', 'exchange')",1
13636,"('PickupObject', 'thet')",1
13637,"('CoolObject', 'thet')",1
13638,"('CoolObject', 'direction.')",1
13639,"('PutObject', 'thet')",1
13640,"('PickupObject', 'bug')",1
13641,"('CoolObject', 'bug')",1
13642,"('PutObject', 'bug')",1
13643,"('CoolObject', 'overhead')",1
13644,"('CoolObject', 'current')",1
13645,"('CoolObject', 'things')",1
13646,"('PickupObject', 'decanter.')",1
13647,"('CoolObject', 'line')",1
13648,"('CoolObject', 'sight')",1
13649,"('CoolObject', 'stainless')",1
13650,"('CoolObject', 'steel')",1
13651,"('CoolObject', 'decanter.')",1
13652,"('PutObject', 'decanter.')",1
13653,"('CoolObject', 'above.')",1
13654,"('PickupObject', 'toast.er')",1
13655,"('CoolObject', 'toast.er')",1
13656,"('PutObject', 'toast.er')",1
13657,"('CoolObject', 'focus')",1
13658,"('CoolObject', 'attention')",1
13659,"('PickupObject', 'toasting.')",1
13660,"('CoolObject', 'toasting.')",1
13661,"('PutObject', 'toasting.')",1
13662,"('CoolObject', 'ink.')",1
13663,"('PickupObject', 'refrigerating')",1
13664,"('PickupObject', 'between.')",1
13665,"('CoolObject', 'refrigerating')",1
13666,"('CoolObject', 'between.')",1
13667,"('PutObject', 'refrigerating')",1
13668,"('PutObject', 'between.')",1
13669,"('PickupObject', 'changing')",1
13670,"('CoolObject', 'changing')",1
13671,"('CoolObject', 'temperature')",1
13672,"('PutObject', 'changing')",1
13673,"('SliceObject', '6')",1
13674,"('SliceObject', '4')",1
13675,"('SliceObject', 'loaf..')",1
13676,"('SliceObject', 'nine')",1
13677,"('SliceObject', 'moments')",1
13678,"('SliceObject', 'counter.\n')",1
13679,"('CoolObject', 'loaf..')",1
13680,"('CoolObject', 'nine')",1
13681,"('CoolObject', 'counter.\n')",1
13682,"('SliceObject', 'enough')",1
13683,"('SliceObject', 'steps.')",1
13684,"('SliceObject', 'paces.')",1
13685,"('SliceObject', 'put.')",1
13686,"('CoolObject', 'paces.')",1
13687,"('CoolObject', 'put.')",1
13688,"('SliceObject', 'bridge.')",1
13689,"('CoolObject', 'bridge.')",1
13690,"('CoolObject', 'complete')",1
13691,"('SliceObject', 'sponges')",1
13692,"('CoolObject', 'sponges')",1
13693,"('SliceObject', 'scrub.')",1
13694,"('CoolObject', 'scrub.')",1
13695,"('SliceObject', 'perpendicularly')",1
13696,"('CoolObject', 'perpendicularly')",1
13697,"('CoolObject', 'two.')",1
13698,"('CoolObject', 'earlier.')",1
13699,"('SliceObject', 'tum')",1
13700,"('CoolObject', 'tum')",1
13701,"('SliceObject', 'moment.')",1
13702,"('SliceObject', 'electronic')",1
13703,"('SliceObject', 'device')",1
13704,"('PutObject', 'electronic')",1
13705,"('CoolObject', 'electronic')",1
13706,"('CoolObject', 'device')",1
13707,"('SliceObject', 'refrigerator\n\n\n')",1
13708,"('SliceObject', 'refrigerator\n\n')",1
13709,"('CoolObject', 'refrigerator\n\n\n')",1
13710,"('CoolObject', 'refrigerator\n\n')",1
13711,"('SliceObject', 'freezing')",1
13712,"('SliceObject', 'chest')",1
13713,"('PutObject', 'freezing')",1
13714,"('CoolObject', 'freezing')",1
13715,"('CoolObject', 'chest')",1
13716,"('CoolObject', 'knock')",1
13717,"('SliceObject', 'turned')",1
13718,"('CoolObject', 'turned')",1
13719,"('SliceObject', 'process.')",1
13720,"('PutObject', 'process.')",1
13721,"('CoolObject', 'knocking')",1
13722,"('CoolObject', 'process.')",1
13723,"('CoolObject', 'seat.')",1
13724,"('SliceObject', 'fourth')",1
13725,"('SliceObject', 'tile-topped')",1
13726,"('PutObject', 'tile-topped')",1
13727,"('CoolObject', 'tile-topped')",1
13728,"('CoolObject', 'buffer')",1
13729,"('CoolObject', 'p')",1
13730,"('SliceObject', 'refigerator')",1
13731,"('PutObject', 'refigerator')",1
13732,"('CoolObject', 'refigerator')",1
13733,"('CoolObject', 'fresh')",1
13734,"('SliceObject', 'st')",1
13735,"('CoolObject', 'st')",1
13736,"('SliceObject', 'used.')",1
13737,"('CoolObject', 'used.')",1
13738,"('CoolObject', 'bred')",1
13739,"('SliceObject', 'stands')",1
13740,"('CoolObject', 'stands')",1
13741,"('PickupObject', 'ware..')",1
13742,"('CoolObject', 'ware..')",1
13743,"('PutObject', 'ware..')",1
13744,"('CoolObject', 'below.')",1
13745,"('CoolObject', 'align')",1
13746,"('CoolObject', 'microwaved')",1
13747,"('CoolObject', 'upwards')",1
13748,"('PickupObject', 'keurig')",1
13749,"('CoolObject', 'keurig')",1
13750,"('CoolObject', 'circle.')",1
13751,"('CoolObject', '\n')",1
13752,"('PutObject', 'keurig')",1
13753,"('CoolObject', 'full')",1
13754,"('CoolObject', 'finished.')",1
13755,"('CoolObject', 'various')",1
13756,"('PickupObject', 'stove.turn')",1
13757,"('CoolObject', 'stove.turn')",1
13758,"('PickupObject', 'bowel.')",1
13759,"('CoolObject', 'bowel.')",1
13760,"('CoolObject', 'loafs')",1
13761,"('PickupObject', 'baby')",1
13762,"('CoolObject', 'baby')",1
13763,"('PutObject', 'baby')",1
13764,"('CoolObject', 'self.')",1
13765,"('CoolObject', 'windows.')",1
13766,"('PickupObject', 'watermelon.')",1
13767,"('CoolObject', 'backsplash.')",1
13768,"('CoolObject', 'watermelon.')",1
13769,"('PutObject', 'cucumber.')",1
13770,"('CoolObject', 'empty')",1
13771,"('CoolObject', 'ride')",1
13772,"('CoolObject', 'amber')",1
13773,"('CoolObject', 'colored')",1
13774,"('PickupObject', 'salter')",1
13775,"('CoolObject', 'salter')",1
13776,"('PutObject', 'salter')",1
13777,"('CoolObject', 'grabbed')",1
13778,"('CoolObject', 'forks.')",1
13779,"('CoolObject', 'nearer')",1
13780,"('PickupObject', ""toaster's"")",1
13781,"('CoolObject', 'scoop.')",1
13782,"('CoolObject', ""toaster's"")",1
13783,"('PutObject', ""toaster's"")",1
13784,"('PickupObject', 'reclaim')",1
13785,"('CoolObject', 'reclaim')",1
13786,"('PickupObject', 'oranges')",1
13787,"('CoolObject', 'oranges')",1
13788,"('CoolObject', 'within')",1
13789,"('CoolObject', 'momentarily')",1
13790,"('CoolObject', 'pace')",1
13791,"('CoolObject', 'carpet')",1
13792,"('PickupObject', ""egg's"")",1
13793,"('CoolObject', ""egg's"")",1
13794,"('PickupObject', 'cucumber')",1
13795,"('CoolObject', 'cucumber')",1
13796,"('PutObject', 'cucumber')",1
13797,"('PickupObject', 'south')",1
13798,"('CoolObject', 'pickup')",1
13799,"('CoolObject', 'south')",1
13800,"('PutObject', 'south')",1
13801,"('PickupObject', 'cabinetry')",1
13802,"('CoolObject', 'cabinetry')",1
13803,"('PutObject', 'cabinetry')",1
13804,"('PickupObject', 'ovens.')",1
13805,"('CoolObject', 'ovens.')",1
13806,"('PutObject', 'ovens.')",1
13807,"('PickupObject', 'melon.')",1
13808,"('CoolObject', 'melon.')",1
13809,"('CoolObject', 'meal')",1
13810,"('CoolObject', 'preparation.')",1
13811,"('CoolObject', 'ladle.')",1
13812,"('PickupObject', 'leaf.')",1
13813,"('CoolObject', 'leaf')",1
13814,"('CoolObject', 'leaf.')",1
13815,"('PutObject', 'leaf.')",1
13816,"('CoolObject', 'car.')",1
13817,"('PickupObject', 'garage')",1
13818,"('CoolObject', 'garage')",1
13819,"('CoolObject', 'measuring')",1
13820,"('CoolObject', 'aisle')",1
13821,"('CoolObject', 'items.')",1
13822,"('PickupObject', 'tab;e.')",1
13823,"('PickupObject', 'table/')",1
13824,"('CoolObject', 'tab;e.')",1
13825,"('CoolObject', 'table/')",1
13826,"('PutObject', 'tab;e.')",1
13827,"('PutObject', 'table/')",1
13828,"('CoolObject', '\x08put')",1
13829,"('SliceObject', 'sliver')",1
13830,"('CoolObject', 'sliver')",1
13831,"('SliceObject', 're-close')",1
13832,"('CoolObject', 'board.')",1
